"review_id","sentence_id","sentence_text","sentence_sentiment","sentence_category","sentence_category_group","sentence_topic","entities"
"eeb91787a0d2352624514458df4181a1","260a48e609280650fb1c29bb20d87f5d","Sandra is the reason I'm writing this review! She's an amazing server who deserves recognition.","Positive","People","Team","Hospitality","[""Sandra""]"
"5b3d302dc2591f0923bf269fecdd7183","e939e394ba4841f65008a0e878bba358","2nd time I visited here and 2nd time I had a great experience.","Positive","Experience","Loyalty","Loyalty","[""restaurant""]"
"3fb230759ba4d061a817b4e55e7a4cc7","c86801ecccfb3ea7605fe5f22259e518","Pancakes good.","Positive","Food","Quality","Taste","[""Pancakes""]"
"33fa228c4ab0c4bc139a8bd202d1a896","582b500af2927fc0fcfa7e0b77263c97","Ordered tacos from the Frogtown Tacos truck outside that were tasty.","Positive","Food","Quality","Taste","[""tacos"",""Frogtown Tacos truck""]"
"2b4768c85673232bd7d224fafcad0bfe","5e728493e96c8b301b04574bbec3c3cc","My daughter had the red white, and blue pancakes.","Positive","Food","Menu","Comments","[""red white and blue pancakes""]"
"c01e62ce81827f011d77c76c23914935","039f5fc43443c52e00b876754bf1d608","Terrible choice.","Negative","Experience","Loyalty","Loyalty","[]"
"3675f8e791b5b1f0222e6ce3573788d5","4498f52bdf451ae17a1b4ef7dd5bfe48","I got the shredded chicken salad and on the menu it boasts BIG salad and the portion was laughable.","Negative","Food","Quality","Portion","[""shredded chicken salad""]"
"78e9cc79455a3fcd880b79f349e7c0ac","e4b3a16117cd7c97cf96b6758b84046e","The atmosphere is really nice, lively and bright inside.","Positive","Experience","Amenities","Amenities","[""atmosphere""]"
"935bc5df37b68bb01c5325085c2fcf47","6f15aeea1410970a2cc719cefedc9fcf","Hustled back and forth and was on top of everything.","Positive","People","Team","Hospitality","[""she""]"
"28bc6ed6fdff2494e5c1793273668776","def40436aba9cf2dbdd7ae43ade8ff6d","There was no french fries for our burger!","Negative","Food","Issues","Availability","[""french fries"",""burger""]"
"a9cb6f54bdbb92130d44777928349a0c","e5d33ee1140be0c3d772353abceb6140","Have you ever felt like you're being rushed to pay and leave a restaurant?","Negative","Experience","Payment","Cost of Meal","[]"
"1755ada6fc4720d226f9f88b714727a8","93b2b8a09d595dd7df4c3250a9e1f25c","It's open 24 hours a day, so I think there's an advantage that I can go whenever I think of it.","Positive","Experience","Amenities","Amenities","[]"
"67b5aaf4da29203653f9691aa312e27b","a1767c7f92b813bed6a08b829798f861","Everything has a delicious garlic flavor that isn't overpowering.","Positive","Food","Quality","Taste","[""garlic flavor""]"
"b7d56075c0f667f4d9751374c5dac57c","27a7a49d11c7a0198aa35b5fac6846d3","Love it!","Positive","Experience","Loyalty","Loyalty","[]"
"d6550446f206a27133ef8d9a617d7adf","64221338a79922409f76b88fbf94e8d2","🔥🔥definitely recommend trying this one out.","Positive","Experience","Loyalty","Loyalty","[]"
"c27c8022abd4781cf23b216b3b8fb3d0","1218fbae73db53f951dfc4b2aba2fe0f","The staff were nice as well","Positive","People","Team","Hospitality","[""staff""]"
"b6ea48f7de868477c1389eea0fb89da0","23e73dca6e8cfc731377f9d62dcba33b","Kudos to you Juan!!","Positive","People","Team","Hospitality","[""Juan""]"
"7e3037b9777c518df0d74f47b5859c9d","99b1635a883764c155f9bf869dc2cb2a","You gotta get there and try their extensive menu.","Positive","Experience","Inquiries","Inquiries","[""menu""]"
"2b796e560254da41a63b23b3bb3fbbf0","def6ea927fbbb79620b5e707fd413c7d","Great Mexican restaurant in Como!!","Positive","Experience","Amenities","Comments","[""Mexican restaurant"",""Como""]"
"ecd3edc45d6e6b6021fc88ccbb49353d","657062c1bc9ec1fa9259e73d2fd4c0ee","Worse ihop.","Negative","Experience","Loyalty","Loyalty","[""ihop""]"
"76aed0158dad7eccdf504890b4392c06","37dc688a87e29f4df8f5bc447dd3b994","They should make sure the seating areas and coffee pots are clean before seating the next party.","Negative","Experience","Cleanliness","Dining Room","[]"
"2f38557c0e6d92658c7b71277e3eeff8","8b8ff6863817f2eb4c781ad6e78a3074","The food was delicious.","Positive","Food","Quality","Taste","[""food""]"
"2662d9ff6f08caea940044f0ed8e7c42","506b7ea03aee306218335ff03ef2f07e","Keep doing what you’re doing, Fuzzy’s.","Positive","Experience","Loyalty","Loyalty","[""Fuzzy's""]"
"2d6ab3502c9014131d9734fca39edd51","bd02d4ad336ee05a921d4d885d7a82e0","I was happy service was great not seem to disappoint,","Positive","Experience","Ordering","Speed of Service","[]"
"c7f18ed520f6010dea9431e112cdff4c","1c673ad4121ca57e509866c66a3af6c9","Hostess very friendly who seated us.","Positive","People","Team","Hospitality","[""Hostess""]"
"4189f4e335d99a1529e0a528a8ef7184","4c8704848187179fd2085764a13d5fd0","The sign outside says 24h but the hours posted on the door close at 10/midnight.","Negative","Experience","Inquiries","Availability","[""sign"",""hours"",""door""]"
"76aed0158dad7eccdf504890b4392c06","29f7dbd91a6569e76dceca548c19b993","Service was great and food was delicious, much better than last time we were here months ago.","Positive","Food","Quality","Taste","[]"
"507ba3ed88c9cc1ff642bff1ff7afb37","ef76cf7849db88471b1d24e3affc152d","What makes it even better is that they have Happy Hour too!","Positive","Experience","Amenities","Amenities","[""Happy Hour""]"
"df9c71616e113861a1b545a106915cb7","87b34b815553b5cb023663c8e5263c7c","A lot of free parking available for customers.","Positive","Experience","Amenities","","[]"
"3e48e9a824e69cf062ced03e55bea555","6efa7ebe8bc6f637d02914e71528bf10","After taking my order, she immediately (10-15 seconds) brought me the check for payment, even though I hadn't even been given water yet.","Negative","Experience","Payment","Payment Processing","[]"
"02df9bfcce1ebc1a1375c1f5c3e22941","7a24dc73c8d4aa8486803c626e11be0f","The food was incredible and the portions were hefty.","Positive","Food","Food","Quality","[""food""]"
"8d78a61402b5b46a7560698fe95c43bb","7572e2af8b0e6d8c5679a50a12e48dd4","The food was good as was the service.","Positive","Food","Quality","Taste","[""food"",""service""]"
"2e22204c802449219e31c60c312cfde6","f10903a388f7226eeac7e3af8447aaa0","The platter with beans and rice is also a good choice.","Positive","Food","Quality","Taste","[""platter"",""beans"",""rice""]"
"839cecb08896a2139c362ba7b81ecbb9","5d23f08d98c66e2cf91f77a2f11000ff","It was a carnitas, and I wish I had just gotten 3 of those!","Positive","Food","Quality","Taste","[""carnitas""]"
"2d6ab3502c9014131d9734fca39edd51","0c76c7e329cfc269fd01959ddb622193","interior was clean and spacious,","Positive","Experience","Cleanliness","Dining Room","[]"
"4d4f292ad76238c4da3484170d2e3bb3","da156238fb5dd3552a7eea93469dac78","Service from Angie was top-notch, very welcoming, and prompt.","Positive","People","Team","Hospitality","[""Angie""]"
"6885051ded4665138aa55ed085c18108","b594ebf003eb8dc76373d34308ff1d18","I've been coming to Fuzzy Navel for years.","Positive","Experience","Loyalty","Loyalty","[""Fuzzy Navel""]"
"4d987e5745833ae5e9b6c0fc1bee7f68","cf49e7e4cf3a223535cc9459e721bcdf","but a nice clean place.","Positive","Experience","Cleanliness","Dining Room","[]"
"feb98359528071fd391cae7f3a32db21","7b19e08ccd5954048a954e989bdde6ea","I had to throw most of the food away.","Negative","Food","Issues","Food Safety","[""food""]"
"77ace14cf75dd454f9e210d60c5479b3","440ca27e3dd7e6098058b56d5c2e6850","What they serve as salsa is ABSOLUTELY NOT salsa!!!","Negative","Food","Quality","Taste","[""salsa""]"
"e3dcc73ef0feb8c992433184fdd3347c","a4cd1200769605e38a8b91c4ef89c228","Great salon","Positive","Experience","Amenities","","[]"
"b0fd7d937df74721def5f83f0f16528e","76f5045d697fb38712874296786d5155","Fresh cilantro and tomatoes were in the shredded carnitas I ordered.","Positive","Food","Quality","Freshness","[""cilantro"",""tomatoes"",""shredded carnitas""]"
"3f45fdf1e5cf59254c2a396f4efe0a87","5a169102cf46a774ae300ab3eda903e6","A must try place for great diner food.","Positive","Food","Quality","Taste","[""diner food""]"
"6bc447b9a548291842203395e8dfc5fe","75b18306f43e7304d9b034b501cc5407","Originally, we got service fairly quickly, but we were checked on 1x.","Mixed","People","Team","Hospitality","[]"
"7ba63d8b75c448f74c11aa40be65a137","22ff67e32ca020c9f2aabd3504d9ce85","Excellent.","Positive","Food","Quality","Taste","[]"
"76aed0158dad7eccdf504890b4392c06","62877aa3147fc27ae127f5eef851c951","I also hate that their tables are never leveled, we always have to put some folded napkins under one of the legs so it doesn't wobble.","Negative","Experience","Amenities","Amenities","[""tables"",""napkins""]"
"a5ce6387c0110ca1970c1cfa1395ca92","270be782ec38254a0e59d2b02ffdc180","We ordered the country fried steak that came as we liked it.","Positive","Food","Quality","Taste","[""country fried steak""]"
"bdd1bf4058485084f794430cb8dfefd2","9feb2cd9eee56f9f1ce8fc74d8c21e45","The spot is tucked away in a nice little corner and very cozy.","Positive","Experience","Amenities","Comments","[""spot"",""corner""]"
"ed99508314159554d690d038a4bf3207","e59aa6657ed5e60140de57713a214279","Good food, really good customer service!","Positive","Food","Quality","Taste","[]"
"67b5aaf4da29203653f9691aa312e27b","b73e3417894ccce8a4b0dc0a79060b6b","The fries are nice and thick which is perfect.","Positive","Food","Quality","Texture","[""fries""]"
"460595029c8d0351b10b0164d10f1cee","3c8f8ddca0c1c0c24ff44f26d6532921","Although the bill was high we still tip because the service was great and loved how fast they were, when our order came.","Positive","Experience","Payment","Cost of Meal","[""bill"",""service"",""order""]"
"4a45195fa20f039934386fc0ce13b00d","95f0609132a432d36d6312d9c43ff1d2","Fresh meat, friendly, attentive service.","Positive","People","Team","Hospitality","[]"
"2dd2f3683f0c4a6fd7241c7501bd4a5a","06e69506c8d70fac963a7c409a394c28","Have been a few times and will continue to go.","Positive","Experience","Loyalty","Loyalty","[]"
"756e7c741b6151735bd36d95791c6726","16ea6905bad9b067a4030527cb00c78e","2 minutes after ordering our food, it was somehow already at our table.","Positive","Experience","Ordering","Speed of Service","[]"
"0149e4872e57539f8c8ae8e7256c4027","3cc5f9a9565dae3caf53241b497634ee","I absolutely love them.","Positive","Experience","Loyalty","Loyalty","[]"
"e4cd324d957d599ca9b91db4611cfd22","b80e3aec28e4c36b8b513ee756fd9a42","Saturday it was awesome.","Positive","Food","Quality","Taste","[]"
"3dc2c52861d2f705ece712cc7952a53e","93678fcaae76592094aaed2727221fbb","Unfortunately I couldn’t get pictures of the guy in the bar he was the most an unprofessional peoples on busby near and grill!","Negative","People","Team","Hospitality","[""guy"",""bar"",""busby near and grill""]"
"a5ce6387c0110ca1970c1cfa1395ca92","1932117bafa457cbfbf2c828757ff6cb","Convenient location to airport hotels.","Positive","Experience","Amenities","Comments","[""airport hotels""]"
"e4cd324d957d599ca9b91db4611cfd22","9e3a27fc4c82ef0ed815226612e789b7","Lettuce on the bottom meat on top of the taco and looked like it'd been sitting around for forever.","Negative","Food","Quality","Freshness","[""Lettuce"",""meat"",""taco""]"
"4c7ad1d8ceb14d40af7842b81326906b","ea42c9981b429a751fd4cb0cfb9b918a","I popped in here after reading reviews as I’m from out of town and was so pleased!","Positive","Experience","Loyalty","Loyalty","[""reviews"",""out of town""]"
"64ad504f0f566477328f271c0256c840","642f38191ac34fb86eeae7fdc8d43979","They didn't offer to replace my plate.","Negative","Experience","Ordering","Order Accuracy","[]"
"82bf4d9452ddc2786d2aac9c4e4ec40e","a53b4678d3c965a4314e549c90b88aa3","Don’t let the outside deceive you, it’s beautiful inside with high quality stage, lighting and sound production.","Positive","Experience","Amenities","Amenities","[""outside"",""inside"",""stage"",""lighting"",""sound production""]"
"9035fc6170e0486fcf9e45d6da927983","2ac708475b2d66d62fd9306c0bf84d13","Great place for early breakfast.","Positive","Experience","Amenities","Comments","[""early breakfast""]"
"b7d56075c0f667f4d9751374c5dac57c","2b30053fd0da065426916868895ff33e","Smoky and citrus-infused.","Positive","Food","Quality","Taste","[""smoky"",""citrus""]"
"64ad504f0f566477328f271c0256c840","50f649f5984908bc2d59da514e53f19d","I checked the sandwich, and the lettuce was not fresh, and the avocado.","Negative","Food","Quality","Freshness","[""sandwich"",""lettuce"",""avocado""]"
"d6550446f206a27133ef8d9a617d7adf","e1d4b95c0320603955cd3f44b282229a","I added extra beef in both orders, man they just didn’t skimp out on the beef.","Positive","Food","Quality","Portion","[""beef""]"
"117f0962262bdaf8143108050186a212","a7fbea0b685850851dc7c871af3d26a5","Great place with indoor and outdoor seating!","Positive","Experience","Amenities","Amenities","[""indoor seating"",""outdoor seating""]"
"c1c1cc96fcb5a0a6fb86d4e7137fda35","bfcac56fd77357eacbb59effb6541874","I cannot wait to go back.","Positive","Experience","Loyalty","Loyalty","[]"
"d405e1f4745cdafea24fb66c7ff6d89a","5180ca73903d4e217e91a5d7ea767e34","Maybe I should I talk to my lawyer?","Negative","People","Team","Inquiries","[""lawyer""]"
"cad519ad9b45ee364e643c380dd69c1e","4edb406b4dab5c08fe642ed1e4ba1703","They were perfectly prepared, with a crispy exterior and a fluffy, flavorful interior.","Positive","Food","Quality","Texture","[""Belgian Waffle Combo""]"
"656eeca44842951b389b75f3afd88349","95b409cf8fc472cf2a76b645afd3073e","We just left.","Mixed","Experience","Loyalty","Loyalty","[]"
"d3187b851204068fdd7c615055410d92","6781ac8db0b78b56ca00d36205685f89","GOD BLESS.","Mixed","Experience","Loyalty","Loyalty","[]"
"b40a3e2c0226438bbcd5b46cec9ba674","aeff10a8bb37b9e18aac3862b9657e44","Price don't matter.","Mixed","Experience","Payment","Cost of Meal","[]"
"b40a3e2c0226438bbcd5b46cec9ba674","029f47519d4a55bb7a9d440b24e84fe9","I see lots of cleaning workers walking around the hall with empty black box.","Mixed","People","Team","Hospitality","[""cleaning workers""]"
"9c3007d9035ffa5de6361225d4cc260d","ea5b5e95f277061d9d1d816732964aaf","I prefer mine cooked thoroughly (I'll remember to ask for this next time if whatever dish I order comes with black beans).","Mixed","Food","Issues","Inquiries","[""black beans""]"
"97466fceca2681379d56cd7d3fdd9fca","ee249716c546033d438a661d736a50bb","I was here for breakfast.","Mixed","Experience","Inquiries","Inquiries","[]"
"2f38557c0e6d92658c7b71277e3eeff8","0866cb93222b2a533924b8fd05f5a4d0","We also decided to try a strawberry lime daiquiri.","Mixed","Food","Menu","Comments","[""strawberry lime daiquiri""]"
"18d707f5c569627771a49e4ec598733c","0c073711910d4204abcd45da73510fac","The wife and I stopped in for a late night snack and drink.","Mixed","People","Team","Inquiries","[""wife"",""drink""]"
"aa2dfebf03f6a624d59efe8cb8c1932d","d6c6054db58dcd60e5d70ca6f1f0dc6e","I had the split decision breakfast menu with their house coffee.","Mixed","Food","Menu","Comments","[""split decision breakfast menu"",""house coffee""]"
"ef887dcb3a5585973a37075825f65150","5b63b187b083ab1eed59a21904bb29e5","Outdoor tarp seating.","Mixed","Experience","Amenities","Comments","[]"
"b0fd7d937df74721def5f83f0f16528e","372ec30886a2026c2ec155a475dde52a","Taco Bell has some tough competition.","Mixed","Experience","Inquiries","Comments","[""Taco Bell""]"
"3e48e9a824e69cf062ced03e55bea555","a0691cbcd668f2e2633dc8e79c26a09e","They found a table for me.","Mixed","Experience","Amenities","Amenities","[]"
"8d78a61402b5b46a7560698fe95c43bb","b02bec11f3f6155bc559461475d4f6f2","For a place that size, I think a larger multi-user restroom would have been a better option.","Mixed","Experience","Amenities","Amenities","[""place"",""multi-user restroom""]"
"395f96b47a85c3bb397ef207a526ea31","9697df44cab0a14337b68ad16dc3e2d3","When they came, I asked our waiter, Edgar, if IHOP had any candles.","Mixed","People","Team","Hospitality","[""waiter"",""Edgar"",""IHOP"",""candles""]"
"935bc5df37b68bb01c5325085c2fcf47","766b5107b592eef6056ee501cf72a27e","I'm not sure if they were short staffed or not but our server was also working the bar as well.","Mixed","People","Team","Hospitality","[""server"",""bar""]"
